UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5026,M11483,M,299.4,309.7,1658,39.2,5,0,0,0,0,0,0
5027,L52557,L,299.4,309.7,1590,34.8,7,0,0,0,0,0,0
5028,L52558,L,299.3,309.6,1710,31.7,9,0,0,0,0,0,0
5029,M11484,M,299.3,309.6,1488,50.1,12,0,0,0,0,0,0
5030,L52559,L,299.3,307.7,1634,42.4,14,0,0,0,0,0,0
5031,L52560,L,299.3,309.5,1501,47.1,16,0,0,0,0,0,0
5032,H70988,H,299.3,309.5,1806,45.5,21,0,0,0,0,0,0
5033,L52561,L,299.2,309.5,1654,54.1,23,1,0,0,1,0,0
5034,M11485,M,299.3,309.5,1649,44.5,26,0,0,0,0,0,0
5035,M11486,M,299.3,309.5,1521,48.2,29,0,0,0,0,0,0
5036,L52562,L,299.3,309.5,1617,41.7,31,0,0,0,0,0,0
5037,H70989,H,299.3,309.5,1678,30.5,36,0,0,0,0,0,0
5038,L52563,L,299.2,309.5,1684,37.7,38,0,0,0,0,0,0
5039,H70990,H,299.2,309.5,1655,45.9,43,0,0,0,0,0,0
5040,M11487,M,299.3,309.5,1635,46.8,46,0,0,0,0,0,0
5041,L52564,L,299.3,309.6,1605,54.5,48,1,0,0,1,0,0
5042,L52565,L,299.3,309.6,1659,35.4,50,0,0,0,0,0,0
5043,L52566,L,299.3,309.5,1669,42.3,52,0,0,0,0,0,0
5044,L52567,L,299.2,309.4,1599,38.7,54,0,0,0,0,0,0
5045,L52568,L,299.2,309.5,1470,56.2,56,0,0,0,0,0,0
5046,H70991,H,299.3,309.5,1797,43.8,61,0,0,0,0,0,0
5047,L52569,L,299.2,309.5,1667,44.0,63,0,0,0,0,0,0
5048,H70992,H,299.3,309.5,1814,39.6,68,0,0,0,0,0,0
5049,L52570,L,299.3,309.5,1637,37.7,70,0,0,0,0,0,0
5050,H70993,H,299.3,309.6,1942,25.5,75,0,0,0,0,0,0
5051,L52571,L,299.3,309.6,1723,27.4,77,0,0,0,0,0,0
5052,L52572,L,299.3,309.5,1744,41.8,79,0,0,0,0,0,0
5053,M11488,M,299.2,309.5,1650,40.5,82,0,0,0,0,0,0
5054,L52573,L,299.2,309.4,1655,41.8,84,0,0,0,0,0,0
5055,H70994,H,299.3,309.5,1591,49.4,89,0,0,0,0,0,0
5056,L52574,L,299.2,309.5,1601,40.9,91,0,0,0,0,0,0
5057,M11489,M,299.2,309.5,1756,36.5,94,0,0,0,0,0,0
5058,M11490,M,299.2,309.5,1660,37.9,97,0,0,0,0,0,0
5059,M11491,M,299.2,309.5,1712,42.4,100,0,0,0,0,0,0
5060,L52575,L,299.2,309.5,1751,36.2,102,0,0,0,0,0,0
5061,L52576,L,299.1,309.4,1722,50.6,104,1,0,0,1,0,0
5062,L52577,L,299.2,307.4,1688,39.9,106,0,0,0,0,0,0
5063,L52578,L,299.2,309.4,1501,42.5,108,0,0,0,0,0,0
5064,L52579,L,299.2,309.5,1664,31.8,110,0,0,0,0,0,0
5065,H70995,H,299.2,309.5,1592,50.6,115,0,0,0,0,0,0
5066,M11492,M,299.3,309.5,1576,54.4,118,0,0,0,0,0,0
5067,M11493,M,299.3,309.5,1840,26.4,121,0,0,0,0,0,0
5068,L52580,L,299.3,309.5,1731,44.0,123,0,0,0,0,0,0
5069,L52581,L,299.3,309.5,1643,38.9,125,0,0,0,0,0,0
5070,M11494,M,299.3,309.5,1854,42.8,128,0,0,0,0,0,0
5071,L52582,L,299.2,309.5,1595,44.5,130,0,0,0,0,0,0
5072,L52583,L,299.2,309.5,1742,17.7,132,1,0,0,1,0,0
5073,L52584,L,299.2,309.4,1512,47.6,134,0,0,0,0,0,0
5074,M11495,M,299.2,309.4,1452,51.1,137,0,0,0,0,0,0
5075,H70996,H,299.2,309.5,1480,52.2,142,0,0,0,0,0,0
5076,L52585,L,299.2,309.5,1790,30.6,144,0,0,0,0,0,0
5077,L52586,L,299.2,309.5,1718,39.7,146,0,0,0,0,0,0
5078,L52587,L,299.2,309.5,1599,34.6,148,0,0,0,0,0,0
5079,L52588,L,299.2,309.5,1759,20.8,150,0,0,0,0,0,0
5080,M11496,M,299.2,309.5,1755,33.8,153,0,0,0,0,0,0
5081,L52589,L,299.2,309.5,1523,29.2,155,0,0,0,0,0,0
5082,M11497,M,299.2,309.5,1792,43.3,158,0,0,0,0,0,0
5083,L52590,L,299.2,309.5,1830,23.7,160,0,0,0,0,0,0
5084,L52591,L,299.2,309.5,1774,30.2,162,0,0,0,0,0,0
5085,H70997,H,299.3,309.5,1785,34.8,167,0,0,0,0,0,0
5086,L52592,L,299.3,309.5,1426,47.7,169,0,0,0,0,0,0
5087,M11498,M,299.3,309.6,1486,67.8,172,1,0,0,1,0,0
5088,L52593,L,299.3,309.6,1747,43.0,174,0,0,0,0,0,0
5089,H70998,H,299.3,309.6,1703,29.7,179,0,0,0,0,0,0
5090,L52594,L,299.3,309.6,1752,33.2,181,0,0,0,0,0,0
5091,L52595,L,299.3,309.6,1746,46.6,183,0,0,0,0,0,0
5092,M11499,M,299.3,309.6,1783,26.5,186,0,0,0,0,0,0
5093,L52596,L,299.3,309.6,1570,51.0,188,0,0,0,0,0,0
5094,L52597,L,299.3,309.6,1688,42.7,190,0,0,0,0,0,0
5095,H70999,H,299.3,309.6,1506,38.7,195,0,0,0,0,0,0
5096,M11500,M,299.3,309.6,1782,23.2,198,0,0,0,0,0,0
5097,M11501,M,299.3,309.6,1670,49.2,201,0,0,0,0,0,0
5098,M11502,M,299.3,309.6,1703,32.4,204,0,0,0,0,0,0
5099,H71000,H,299.4,309.7,1747,41.5,209,0,0,0,0,0,0
5100,H71001,H,299.4,307.2,1683,38.4,214,0,0,0,0,0,0
5101,M11503,M,299.4,309.7,1746,24.2,217,0,0,0,0,0,0
5102,L52598,L,299.3,309.6,1827,37.7,219,0,0,0,0,0,0
5103,L52599,L,299.3,309.6,1627,27.9,221,0,0,0,0,0,0
5104,M11504,M,299.3,309.6,1809,33.5,224,1,1,0,0,0,0
5105,H71002,H,299.3,309.6,1746,44.3,229,1,1,0,0,0,0
5106,L52600,L,299.3,309.6,1690,47.0,231,1,1,0,0,0,0
5107,L52601,L,299.3,309.6,1615,39.8,233,1,1,0,0,0,0
5108,L52602,L,299.2,309.5,1727,31.2,235,0,0,0,0,0,0
5109,M11505,M,299.2,309.5,1611,33.5,238,0,0,0,0,0,0
5110,H71003,H,299.2,309.6,1634,33.4,243,0,0,0,0,0,0
5111,L52603,L,299.2,309.5,1773,18.6,245,1,0,0,1,0,0
5112,M11506,M,299.2,309.5,1567,40.7,248,0,0,0,0,0,0
5113,M11507,M,299.2,309.5,1716,23.3,251,0,0,0,0,0,0
5114,H71004,H,299.2,309.6,1547,40.8,17,0,0,0,0,0,0
5115,L52604,L,299.2,309.6,1785,25.4,19,0,0,0,0,0,0
5116,H71005,H,299.2,309.5,1860,27.9,24,0,0,0,0,0,0
5117,M11508,M,299.2,309.5,1813,46.7,27,0,0,0,0,0,0
5118,M11509,M,299.2,309.5,1556,40.2,30,0,0,0,0,0,0
5119,L52605,L,299.2,309.5,1671,21.2,32,0,0,0,0,0,0
5120,M11510,M,299.2,307.6,1675,34.4,35,0,0,0,0,0,0
5121,M11511,M,299.2,309.5,1710,42.6,38,0,0,0,0,0,0
5122,L52606,L,299.3,309.6,1674,33.8,40,0,0,0,0,0,0
5123,L52607,L,299.3,309.6,1765,36.6,42,0,0,0,0,0,0
5124,M11512,M,299.3,309.6,1695,42.4,45,0,0,0,0,0,0
5125,M11513,M,299.3,309.6,1499,40.4,48,0,0,0,0,0,0
5126,L52608,L,299.2,309.5,1717,30.1,50,0,0,0,0,0,0
5127,L52609,L,299.3,309.6,1548,40.2,52,0,0,0,0,0,0
5128,L52610,L,299.3,309.6,1624,37.1,54,0,0,0,0,0,0
5129,H71006,H,299.2,309.5,1534,57.2,59,1,0,0,1,0,0
5130,H71007,H,299.2,309.5,1732,39.0,64,0,0,0,0,0,0
5131,L52611,L,299.2,309.5,1651,41.3,66,0,0,0,0,0,0
5132,L52612,L,299.2,309.6,1605,42.6,68,0,0,0,0,0,0
5133,L52613,L,299.2,309.5,1866,36.8,70,0,0,0,0,0,0
5134,L52614,L,299.2,309.6,1617,32.8,72,0,0,0,0,0,0
5135,H71008,H,299.2,309.6,1662,44.6,77,0,0,0,0,0,0
5136,M11514,M,299.2,309.5,1696,44.7,80,0,0,0,0,0,0
5137,L52615,L,299.2,309.5,1567,60.8,82,1,0,0,1,0,0
5138,L52616,L,299.2,309.5,1541,47.4,84,0,0,0,0,0,0
5139,L52617,L,299.2,309.5,1535,47.6,86,0,0,0,0,0,0
5140,H71009,H,299.2,309.5,1679,47.2,91,0,0,0,0,0,0
5141,M11515,M,299.2,309.5,1790,33.1,94,0,0,0,0,0,0
5142,M11516,M,299.2,309.5,1721,27.4,97,0,0,0,0,0,0
5143,L52618,L,299.2,309.5,1594,30.0,99,0,0,0,0,0,0
5144,H71010,H,299.2,309.5,1625,46.9,104,0,0,0,0,0,0
5145,L52619,L,299.2,309.5,1722,54.2,106,1,0,0,1,0,0
5146,H71011,H,299.3,309.5,1531,47.3,111,0,0,0,0,0,0
5147,H71012,H,299.2,309.5,1640,38.3,116,0,0,0,0,0,0
5148,L52620,L,299.2,309.4,1578,56.8,118,1,0,0,1,0,0
5149,H71013,H,299.2,309.5,1781,35.6,123,0,0,0,0,0,0
5150,L52621,L,299.2,309.4,1672,28.5,125,0,0,0,0,0,0
5151,M11517,M,299.2,309.5,1690,42.5,128,0,0,0,0,0,0
5152,L52622,L,299.3,309.5,1718,52.9,130,1,0,0,1,0,0
5153,L52623,L,299.3,309.5,1570,31.6,132,0,0,0,0,0,0
5154,L52624,L,299.3,309.6,1631,23.0,134,0,0,0,0,0,0
5155,L52625,L,299.3,309.6,1650,40.4,136,0,0,0,0,0,0
5156,L52626,L,299.4,309.6,1708,47.7,138,0,0,0,0,0,0
5157,L52627,L,299.4,309.7,1844,10.4,140,1,0,0,1,0,0
5158,M11518,M,299.4,309.6,1705,49.8,143,0,0,0,0,0,0
5159,L52628,L,299.4,309.6,1578,26.3,145,0,0,0,0,0,0
5160,L52629,L,299.4,309.6,1653,47.2,147,0,0,0,0,0,0
5161,H71014,H,299.4,309.6,1508,20.0,152,1,0,0,1,0,0
5162,H71015,H,299.4,309.7,1856,25.3,157,0,0,0,0,0,0
5163,L52630,L,299.5,309.7,1735,46.2,159,0,0,0,0,0,0
5164,L52631,L,299.5,309.7,1567,52.2,161,0,0,0,0,0,0
5165,M11519,M,299.5,309.7,1453,39.9,164,0,0,0,0,0,0
5166,M11520,M,299.4,309.7,1517,64.0,167,1,0,0,1,0,0
5167,L52632,L,299.4,309.7,1814,29.8,169,0,0,0,0,0,0
5168,M11521,M,299.4,309.7,1751,29.6,172,0,0,0,0,0,0
5169,L52633,L,299.4,309.7,1842,37.0,174,0,0,0,0,0,0
5170,L52634,L,299.4,309.7,1651,36.5,176,0,0,0,0,0,0
5171,M11522,M,299.3,309.6,1828,42.8,179,0,0,0,0,0,0
5172,M11523,M,299.3,309.6,1517,32.6,182,0,0,0,0,0,0
5173,H71016,H,299.2,309.6,1562,45.7,187,0,0,0,0,0,0
5174,L52635,L,299.2,309.5,1515,45.4,189,0,0,0,0,0,0
5175,L52636,L,299.2,309.6,1642,56.1,191,1,0,0,1,0,0
5176,L52637,L,299.2,309.5,1576,35.1,193,0,0,0,0,0,0
5177,L52638,L,299.2,309.5,1733,43.4,195,0,0,0,0,0,0
5178,L52639,L,299.1,309.5,1690,46.1,197,0,0,0,0,0,0
5179,M11524,M,299.1,307.7,1676,39.9,200,0,0,0,0,0,0
5180,M11525,M,299.1,309.4,1661,37.9,203,0,0,0,0,0,0
5181,M11526,M,299.0,309.4,1672,19.4,206,1,1,0,1,0,0
5182,L52640,L,299.1,309.4,1709,40.8,208,0,0,0,0,0,0
5183,L52641,L,299.0,309.4,1583,46.0,210,0,0,0,0,0,0
5184,M11527,M,299.0,309.4,1731,39.4,213,0,0,0,0,0,0
5185,L52642,L,299.0,309.3,1835,32.2,215,0,0,0,0,0,0
5186,H71017,H,299.0,309.4,1719,23.2,220,0,0,0,0,0,0
5187,L52643,L,299.0,309.3,1754,44.5,222,0,0,0,0,0,0
5188,M11528,M,299.1,309.4,1675,40.3,225,0,0,0,0,0,0
5189,H71018,H,299.0,309.3,1641,53.9,230,1,1,0,1,0,0
5190,M11529,M,299.0,309.3,1616,25.5,233,0,0,0,0,0,0
5191,M11530,M,299.0,309.3,1622,35.3,236,0,0,0,0,0,0
5192,M11531,M,299.0,309.2,1665,26.8,239,0,0,0,0,0,0
5193,L52644,L,299.0,309.2,1727,50.3,241,1,0,0,1,1,0
5194,M11532,M,299.0,309.3,1983,52.4,244,1,0,0,1,1,0
5195,H71019,H,299.0,309.3,1616,59.2,249,1,0,0,1,1,0
5196,H71020,H,299.0,309.3,1625,45.2,16,0,0,0,0,0,0
5197,L52645,L,298.9,309.2,1586,47.9,18,0,0,0,0,0,0
5198,L52646,L,298.9,309.1,1504,44.4,20,0,0,0,0,0,0
5199,M11533,M,298.9,309.1,1458,45.7,23,0,0,0,0,0,0
5200,M11534,M,298.8,309.1,1626,40.5,26,0,0,0,0,0,0
5201,L52647,L,298.8,309.1,1602,46.2,28,0,0,0,0,0,0
5202,L52648,L,298.8,309.1,1889,61.4,30,1,0,0,1,0,0
5203,L52649,L,298.8,309.0,1661,42.2,32,0,0,0,0,0,0
5204,L52650,L,298.8,309.0,1835,40.2,34,0,0,0,0,0,0
5205,L52651,L,298.8,309.0,1783,42.0,36,0,0,0,0,0,0
5206,L52652,L,298.7,309.0,1665,38.5,38,0,0,0,0,0,0
5207,L52653,L,298.7,309.0,1648,42.5,40,0,0,0,0,0,0
5208,H71021,H,298.7,309.0,1723,38.2,45,0,0,0,0,0,0
5209,L52654,L,298.7,309.0,1618,51.4,47,0,0,0,0,0,0
5210,L52655,L,298.7,309.0,1659,50.4,49,0,0,0,0,0,0
5211,L52656,L,298.7,308.9,1568,61.7,51,1,0,0,1,0,0
5212,L52657,L,298.7,309.0,1665,39.8,53,0,0,0,0,0,0
5213,H71022,H,298.7,309.0,1582,42.9,58,0,0,0,0,0,0
5214,H71023,H,298.7,309.0,1674,42.5,63,0,0,0,0,0,0
5215,L52658,L,298.7,309.0,1440,42.0,65,0,0,0,0,0,0
5216,L52659,L,298.7,309.0,1619,51.3,67,0,0,0,0,0,0
5217,L52660,L,298.7,309.0,1553,23.8,69,0,0,0,0,0,0
5218,L52661,L,298.8,309.0,1654,44.6,71,0,0,0,0,0,0
5219,L52662,L,298.8,309.1,1462,60.0,73,1,0,0,1,0,0
5220,L52663,L,298.8,309.1,1698,53.6,75,1,0,0,1,0,0
5221,L52664,L,298.8,309.0,1597,52.5,77,0,0,0,0,0,0
5222,M11535,M,298.8,309.1,1611,48.4,80,0,0,0,0,0,0
5223,L52665,L,298.8,309.1,1722,34.0,82,0,0,0,0,0,0
5224,L52666,L,298.8,309.1,1615,32.5,84,0,0,0,0,0,0
5225,L52667,L,298.9,309.1,1794,32.6,86,0,0,0,0,0,0
5226,L52668,L,298.8,309.1,1776,28.6,88,0,0,0,0,0,0
5227,L52669,L,298.9,309.1,1555,49.5,90,0,0,0,0,0,0
5228,L52670,L,298.9,309.1,1483,54.7,92,0,0,0,0,0,0
5229,L52671,L,298.8,309.1,1594,44.3,94,0,0,0,0,0,0
5230,L52672,L,298.8,309.0,1598,48.0,96,0,0,0,0,0,0
5231,H71024,H,298.8,309.0,1537,42.9,101,0,0,0,0,0,0
5232,H71025,H,298.8,309.1,1579,45.7,106,0,0,0,0,0,0
5233,L52673,L,298.8,309.1,1707,18.8,108,1,0,0,1,0,0
5234,L52674,L,298.9,309.1,1615,43.1,110,0,0,0,0,0,0
5235,M11536,M,298.9,309.1,1655,35.7,113,0,0,0,0,0,0
5236,M11537,M,298.9,309.1,1696,39.6,116,0,0,0,0,0,0
5237,L52675,L,298.9,309.2,1641,42.3,118,0,0,0,0,0,0
5238,L52676,L,298.9,309.2,1723,32.8,120,0,0,0,0,0,0
5239,L52677,L,298.9,309.2,1728,29.2,122,0,0,0,0,0,0
5240,M11538,M,298.9,309.1,1671,32.5,125,0,0,0,0,0,0
5241,L52678,L,298.8,309.1,1787,25.5,127,0,0,0,0,0,0
5242,L52679,L,298.8,309.1,1463,28.4,129,0,0,0,0,0,0
5243,L52680,L,298.8,309.1,1671,29.8,131,0,0,0,0,0,0
5244,L52681,L,298.9,309.2,1673,25.6,133,0,0,0,0,0,0
5245,L52682,L,298.8,309.1,1633,45.3,135,0,0,0,0,0,0
5246,M11539,M,298.9,309.2,1640,31.0,138,0,0,0,0,0,0
5247,M11540,M,298.9,309.2,1796,21.4,141,0,0,0,0,0,0
5248,L52683,L,298.9,309.2,1736,36.0,143,0,0,0,0,0,0
5249,L52684,L,298.9,309.2,1583,28.9,145,0,0,0,0,0,0
5250,H71026,H,299.0,309.2,1594,54.6,150,1,0,0,1,0,0
5251,L52685,L,299.0,309.2,1528,41.3,152,0,0,0,0,0,0
5252,L52686,L,298.9,309.2,1770,25.3,154,0,0,0,0,0,0
5253,L52687,L,298.9,309.2,1578,45.7,156,0,0,0,0,0,0
5254,H71027,H,299.0,309.2,1573,40.8,161,0,0,0,0,0,0
5255,M11541,M,299.0,309.2,1928,37.6,164,0,0,0,0,0,0
5256,H71028,H,299.0,309.2,1560,55.7,169,1,0,0,1,0,0
5257,M11542,M,299.0,309.2,1597,30.2,172,0,0,0,0,0,0
5258,L52688,L,299.0,309.2,1463,50.4,174,0,0,0,0,0,0
5259,L52689,L,298.9,309.1,1688,35.9,176,0,0,0,0,0,0
5260,L52690,L,298.9,309.1,1738,39.8,178,0,0,0,0,0,0
5261,M11543,M,298.9,309.1,1724,32.5,181,0,0,0,0,0,0
5262,M11544,M,298.8,309.1,1557,33.1,184,0,0,0,0,0,0
5263,L52691,L,298.8,309.0,1660,35.6,186,0,0,0,0,0,0
5264,H71029,H,298.8,308.9,1810,21.0,191,0,0,0,0,0,0
5265,L52692,L,298.7,308.9,1620,43.5,193,0,0,0,0,0,0
5266,L52693,L,298.8,308.9,1673,41.1,195,0,0,0,0,0,0
5267,L52694,L,298.7,308.9,1689,25.0,197,0,0,0,0,0,0
5268,H71030,H,298.8,308.9,2001,46.6,202,1,0,0,1,0,0
5269,H71031,H,298.9,309.0,1165,54.6,207,0,0,0,0,0,0
5270,L52695,L,298.9,309.1,1740,33.4,209,0,0,0,0,0,0
5271,H71032,H,298.9,309.1,1752,32.2,214,0,0,0,0,0,0
5272,H71033,H,298.9,309.1,1542,51.1,219,1,1,0,0,0,0
5273,H71034,H,298.9,309.1,1697,44.0,224,0,0,0,0,0,0
5274,H71035,H,298.8,309.1,1529,38.6,229,0,0,0,0,0,0
5275,L52696,L,298.8,309.1,1592,48.1,231,1,0,0,0,1,0
5276,M11545,M,298.8,309.1,1514,42.7,7,0,0,0,0,0,0
5277,M11546,M,298.9,309.1,1474,54.3,10,0,0,0,0,0,0
5278,M11547,M,298.9,309.1,1528,39.8,13,0,0,0,0,0,0
5279,L52697,L,298.9,309.1,1569,44.3,15,0,0,0,0,0,0
5280,M11548,M,298.9,309.1,1649,51.0,18,0,0,0,0,0,0
5281,H71036,H,298.9,309.1,1770,15.5,23,1,0,0,1,0,0
5282,L52698,L,298.9,309.1,1538,51.3,25,0,0,0,0,0,0
5283,H71037,H,298.8,309.0,1661,34.9,30,0,0,0,0,0,0
5284,L52699,L,298.9,309.0,1439,45.0,32,0,0,0,0,0,0
5285,L52700,L,298.9,309.0,1615,56.6,34,1,0,0,1,0,0
5286,L52701,L,298.8,309.0,1464,36.9,36,0,0,0,0,0,0
5287,M11549,M,298.9,309.0,1610,35.4,39,0,0,0,0,0,0
5288,M11550,M,298.9,309.0,1646,39.5,42,0,0,0,0,0,0
5289,L52702,L,298.9,309.1,1766,25.5,44,0,0,0,0,0,0
5290,M11551,M,298.9,309.0,1557,62.0,47,1,0,0,1,0,0
5291,L52703,L,298.9,309.0,1648,39.6,49,0,0,0,0,0,0
5292,L52704,L,298.9,309.0,1696,56.5,51,1,0,0,1,0,0
5293,H71038,H,298.9,309.0,1849,36.7,56,0,0,0,0,0,0
5294,M11552,M,298.8,309.0,1649,40.3,59,0,0,0,0,0,0
5295,M11553,M,298.9,309.0,1592,49.4,62,0,0,0,0,0,0
5296,M11554,M,298.9,309.1,1693,29.0,65,0,0,0,0,0,0
5297,H71039,H,298.9,309.1,1600,39.0,70,0,0,0,0,0,0
5298,L52705,L,299.0,309.1,1637,49.1,72,0,0,0,0,0,0
5299,L52706,L,299.0,309.1,1776,37.9,74,0,0,0,0,0,0
5300,L52707,L,299.0,309.1,1451,35.2,76,0,0,0,0,0,0
5301,M11555,M,299.0,309.1,1577,51.2,79,0,0,0,0,0,0
5302,M11556,M,299.0,309.1,1711,54.0,82,1,0,0,1,0,0
5303,M11557,M,299.0,309.1,1604,55.6,85,1,0,0,1,0,0
5304,L52708,L,299.0,309.1,1722,33.3,87,0,0,0,0,0,0
5305,L52709,L,299.0,309.1,1536,34.2,89,0,0,0,0,0,0
5306,M11558,M,299.0,309.1,1738,35.3,92,0,0,0,0,0,0
5307,H71040,H,299.1,306.9,1703,47.2,97,0,0,0,0,0,0
5308,L52710,L,299.1,309.1,1730,28.0,99,0,0,0,0,0,0
5309,L52711,L,299.1,309.2,1650,28.6,101,0,0,0,0,0,0
5310,L52712,L,299.1,309.1,1727,32.9,103,0,0,0,0,0,0
5311,L52713,L,299.0,309.1,1605,30.6,105,0,0,0,0,0,0
5312,L52714,L,299.0,307.2,1499,48.8,107,0,0,0,0,0,0
5313,L52715,L,298.9,309.0,1680,48.2,109,0,0,0,0,0,0
5314,M11559,M,299.0,309.0,1774,35.2,112,0,0,0,0,0,0
5315,L52716,L,298.9,309.0,1593,38.1,114,0,0,0,0,0,0
5316,L52717,L,299.0,309.0,1677,14.6,116,1,0,0,1,0,0
5317,L52718,L,299.0,309.0,1595,35.4,118,0,0,0,0,0,0
5318,H71041,H,299.0,309.1,1603,52.4,123,0,0,0,0,0,0
5319,L52719,L,299.0,309.0,1572,34.9,125,0,0,0,0,0,0
5320,L52720,L,299.0,309.0,1822,29.1,127,0,0,0,0,0,0
5321,L52721,L,299.0,309.0,1537,53.8,129,0,0,0,0,0,0
5322,M11560,M,299.0,309.1,1741,28.9,132,0,0,0,0,0,0
5323,H71042,H,299.0,309.0,1503,55.5,137,0,0,0,0,0,0
5324,L52722,L,299.0,307.6,1552,68.9,139,1,0,0,1,0,0
5325,L52723,L,298.9,309.0,1716,38.9,141,0,0,0,0,0,0
5326,L52724,L,298.9,309.0,1434,52.4,143,0,0,0,0,0,0
5327,M11561,M,298.9,309.0,1676,23.3,146,0,0,0,0,0,0
5328,H71043,H,298.9,309.0,1725,22.9,151,0,0,0,0,0,0
5329,L52725,L,298.9,309.0,1644,32.0,153,0,0,0,0,0,0
5330,L52726,L,298.9,308.9,1686,48.2,155,0,0,0,0,0,0
5331,M11562,M,298.9,309.0,1596,40.0,158,0,0,0,0,0,0
5332,M11563,M,298.9,308.9,1724,38.1,161,0,0,0,0,0,0
5333,L52727,L,299.0,309.0,1761,27.1,163,0,0,0,0,0,0
5334,L52728,L,299.0,309.0,2067,38.7,165,0,0,0,0,0,0
5335,L52729,L,299.1,309.1,1752,33.6,167,0,0,0,0,0,0
5336,M11564,M,299.0,309.1,1210,30.8,170,0,0,0,0,0,0
5337,M11565,M,299.0,309.0,1697,29.9,173,0,0,0,0,0,0
5338,M11566,M,299.0,309.0,1570,41.9,176,0,0,0,0,0,0
5339,H71044,H,299.0,309.0,1678,32.8,181,0,0,0,0,0,0
5340,L52730,L,299.0,309.0,1608,39.9,183,0,0,0,0,0,0
5341,L52731,L,299.1,309.1,1747,22.3,185,0,0,0,0,0,0
5342,L52732,L,299.0,309.0,1625,45.0,187,0,0,0,0,0,0
5343,H71045,H,299.0,309.1,1650,42.4,192,0,0,0,0,0,0
5344,M11567,M,299.1,307.7,1678,37.7,195,0,0,0,0,0,0
5345,L52733,L,299.0,309.0,1693,41.6,197,0,0,0,0,0,0
5346,L52734,L,299.0,309.0,1488,49.3,199,0,0,0,0,0,0
5347,M11568,M,299.0,309.0,1771,25.5,202,1,1,0,0,0,0
5348,M11569,M,299.0,309.1,1510,40.7,205,0,0,0,0,0,0
5349,M11570,M,299.1,309.1,1466,26.9,208,0,0,0,0,0,0
5350,L52735,L,299.1,309.1,1823,40.9,210,0,0,0,0,0,0
5351,H71046,H,299.0,309.0,1579,37.4,215,1,1,0,0,0,0
5352,M11571,M,299.0,309.0,1611,39.8,218,0,0,0,0,0,0
5353,M11572,M,299.0,309.0,1438,48.5,221,0,0,0,0,0,0
5354,M11573,M,299.0,309.0,1567,48.2,224,0,0,0,0,0,0
5355,H71047,H,299.0,309.1,1612,50.9,229,0,0,0,0,0,0
5356,H71048,H,299.0,309.0,1692,36.0,234,1,1,0,0,0,0
5357,M11574,M,299.0,309.0,1505,47.0,237,0,0,0,0,0,0
5358,L52736,L,299.0,309.0,1584,45.1,239,0,0,0,0,0,0
5359,L52737,L,298.9,309.0,1702,36.3,241,0,0,0,0,0,0
5360,H71049,H,299.0,309.0,1665,41.2,246,0,0,0,0,0,0
5361,M11575,M,298.9,309.0,1668,38.7,249,0,0,0,0,0,0
5362,L52738,L,299.0,309.0,1646,53.9,251,1,0,0,1,1,0
5363,L52739,L,299.0,309.0,1598,48.1,253,1,0,0,0,1,0
5364,H71050,H,299.0,309.1,1793,36.6,18,0,0,0,0,0,0
5365,H71051,H,299.0,309.0,1645,35.9,23,0,0,0,0,0,0
5366,H71052,H,299.0,309.1,1663,49.6,28,0,0,0,0,0,0
5367,L52740,L,299.1,307.2,1646,53.4,30,1,0,0,1,0,0
5368,M11576,M,299.1,306.9,1486,43.2,33,0,0,0,0,0,0
5369,H71053,H,299.1,309.1,1655,46.6,38,0,0,0,0,0,0
5370,L52741,L,299.1,309.1,1525,53.0,40,0,0,0,0,0,0
5371,L52742,L,299.1,309.0,1568,38.3,42,0,0,0,0,0,0
5372,H71054,H,299.0,309.0,1607,40.8,47,0,0,0,0,0,0
5373,L52743,L,299.0,309.0,1639,44.9,49,0,0,0,0,0,0
5374,M11577,M,299.1,309.1,1531,35.7,52,0,0,0,0,0,0
5375,M11578,M,299.1,309.1,1564,57.0,55,1,0,0,1,0,0
5376,M11579,M,299.1,309.1,1653,35.6,58,0,0,0,0,0,0
5377,L52744,L,299.1,309.1,1740,40.6,60,0,0,0,0,0,0
5378,M11580,M,299.1,309.1,1493,59.2,63,1,0,0,1,0,0
5379,L52745,L,299.1,309.1,1854,21.4,65,0,0,0,0,0,0
5380,H71055,H,299.1,309.1,1674,42.2,70,0,0,0,0,0,0
5381,L52746,L,299.1,309.1,2101,33.4,72,0,0,0,0,0,0
5382,M11581,M,299.1,309.1,1765,40.0,75,0,0,0,0,0,0
5383,M11582,M,299.1,309.1,1886,27.9,78,0,0,0,0,0,0
5384,L52747,L,299.1,309.2,1650,36.3,80,0,0,0,0,0,0
5385,L52748,L,299.2,309.2,1582,40.2,82,0,0,0,0,0,0
5386,M11583,M,299.1,309.2,1676,42.4,85,0,0,0,0,0,0
5387,L52749,L,299.2,309.2,1475,49.0,87,0,0,0,0,0,0
5388,L52750,L,299.2,309.2,2074,16.8,89,0,0,0,0,0,0
5389,L52751,L,299.2,309.2,1424,38.7,91,0,0,0,0,0,0
5390,H71056,H,299.2,309.2,1711,38.3,96,0,0,0,0,0,0
5391,M11584,M,299.2,309.2,1576,39.4,99,0,0,0,0,0,0
